Flow ID;Source IP;Source Port;Destination IP;Destination Port;Protocol;Timestamp;Flow Duration;Total Fwd Packets;Total Backward Packets;Total Length of Fwd Packets;Total Length of Bwd Packets;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Min Packet Length;Max Packet Length;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWE Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Avg Fwd Segment Size;Avg Bwd Segment Size;Fwd Avg Bytes/Bulk;Fwd Avg Packets/Bulk;Fwd Avg Bulk Rate;Bwd Avg Bytes/Bulk;Bwd Avg Packets/Bulk;Bwd Avg Bulk Rate;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;Init_Win_bytes_forward;Init_Win_bytes_backward;act_data_pkt_fwd;min_seg_size_forward;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
172.16.0.1-192.168.10.50-56260-80-6;172.16.0.1;56260;192.168.10.50;80;6;05/07/2017 10:45;98076999;8;4;353;11595;353;0;44.125;124.8043469;8688;0;2898.75;4095.56617;121.8226508;0.122352846;8916090.818;2.96E+07;9.81E+07;1;9.81E+07;1.40E+07;3.71E+07;9.81E+07;1;23726;7908.666667;6729.800616;12533;188;0;0;0;0;264;136;0.081568564;0.040784282;0;8688;919.0769231;2467.716065;6089622.577;0;0;0;0;1;0;0;0;0;995.6666667;44.125;2898.75;0;0;0;0;0;0;8;353;4;11595;274;235;1;32;982;0;982;982;9.81E+07;0;9.81E+07;9.81E+07;DoS Hulk
172.16.0.1-192.168.10.50-56262-80-6;172.16.0.1;56262;192.168.10.50;80;6;05/07/2017 10:45;97869829;5;7;361;11595;349;0;72.2;154.7649831;8688;0;1656.428571;3174.60191;122.1622651;0.122611842;8897257.182;2.95E+07;9.78E+07;3;9.79E+07;2.45E+07;4.89E+07;9.78E+07;3;9.79E+07;1.63E+07;3.99E+07;9.78E+07;48;0;0;0;0;144;232;0.051088267;0.071523574;0;8688;920.1538462;2394.262268;5732491.808;1;0;0;0;0;0;0;0;1;996.8333333;72.2;1656.428571;0;0;0;0;0;0;5;361;7;11595;0;235;2;20;12986;0;12986;12986;9.78E+07;0;9.78E+07;9.78E+07;DoS Hulk
172.16.0.1-192.168.10.50-48484-80-6;192.168.10.50;80;172.16.0.1;48484;6;05/07/2017 10:46;4;1;2;0;0;0;0;0;0;0;0;0;0;0;750000;2;1.414213562;3;1;0;0;0;0;0;3;3;0;3;3;0;0;0;0;32;64;250000;500000;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;235;251;0;32;0;0;0;0;0;0;0;0;BENIGN
172.16.0.1-192.168.10.50-56264-80-6;172.16.0.1;56264;192.168.10.50;80;6;05/07/2017 10:45;97859819;8;6;384;11595;378;0;48;133.3566646;5792;0;1932.5;2181.008184;122.4097911;0.143061781;7527678.385;2.71E+07;9.78E+07;1;9.78E+07;1.40E+07;3.70E+07;9.78E+07;1;22548;4509.6;6095.080992;12254;45;0;0;0;0;252;200;0.081749589;0.061312192;0;5792;798.6;1620.577754;2626272.257;0;0;0;0;1;0;0;0;0;855.6428571;48;1932.5;0;0;0;0;0;0;8;384;6;11595;251;235;2;20;1993;0;1993;1993;9.78E+07;0;9.78E+07;9.78E+07;DoS Hulk
172.16.0.1-192.168.10.50-56266-80-6;172.16.0.1;56266;192.168.10.50;80;6;05/07/2017 10:45;98283841;5;7;329;11595;317;0;65.8;140.4571109;4344;0;1656.428571;1760.597234;121.3220798;0.12209535;8934894.636;2.96E+07;9.82E+07;4;9.83E+07;2.46E+07;4.91E+07;9.82E+07;4;9.83E+07;1.64E+07;4.01E+07;9.83E+07;16;0;0;0;0;144;232;0.050873063;0.071222288;0;4344;917.6923077;1498.805991;2246419.397;1;0;0;0;0;0;0;0;1;994.1666667;65.8;1656.428571;0;0;0;0;0;0;5;329;7;11595;0;235;2;20;11965;0;11965;11965;9.82E+07;0;9.82E+07;9.82E+07;DoS Hulk
172.16.0.1-192.168.10.50-56268-80-6;172.16.0.1;56268;192.168.10.50;80;6;05/07/2017 10:45;98284748;9;6;369;11595;369;0;41;123;4344;0;1932.5;1754.831473;121.7279409;0.15261778;7020339.143;2.63E+07;9.83E+07;1;9.83E+07;1.23E+07;3.47E+07;9.83E+07;1;23448;4689.6;6323.211747;12266;15;0;0;0;0;296;200;0.091570668;0.061047112;0;4344;747.75;1390.313754;1932972.333;0;0;0;0;1;0;0;0;0;797.6;41;1932.5;0;0;0;0;0;0;9;369;6;11595;251;235;1;32;986;0;986;986;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56276-80-6;172.16.0.1;56276;192.168.10.50;80;6;05/07/2017 10:45;98078972;5;6;385;11595;373;0;77;165.4962235;8688;0;1932.5;3506.021777;122.1464678;0.11215452;9807897.2;3.10E+07;9.80E+07;4;9.81E+07;2.45E+07;4.90E+07;9.80E+07;4;9.81E+07;1.96E+07;4.38E+07;9.81E+07;48;0;0;0;0;144;200;0.050979327;0.061175193;0;8688;998.8333333;2559.039267;6548681.97;1;0;0;0;0;0;0;0;1;1089.636364;77;1932.5;0;0;0;0;0;0;5;385;6;11595;0;235;2;20;13973;0;13973;13973;9.80E+07;0;9.80E+07;9.80E+07;DoS Hulk
172.16.0.1-192.168.10.50-56274-80-6;172.16.0.1;56274;192.168.10.50;80;6;05/07/2017 10:45;98283501;6;8;350;11595;332;0;58.33333333;134.100957;4344;0;1449.375;1729.380148;121.5361671;0.142445068;7560269.308;2.72E+07;9.82E+07;5;9.83E+07;1.97E+07;4.39E+07;9.82E+07;5;9.83E+07;1.40E+07;3.71E+07;9.83E+07;15;0;0;0;0;164;264;0.061047886;0.081397182;0;4344;796.7333333;1422.507869;2023528.638;1;0;0;0;0;0;0;0;1;853.6428571;58.33333333;1449.375;0;0;0;0;0;0;6;350;8;11595;0;235;3;20;11009;0;11009;11009;9.82E+07;0;9.82E+07;9.82E+07;DoS Hulk
172.16.0.1-192.168.10.50-56282-80-6;172.16.0.1;56282;192.168.10.50;80;6;05/07/2017 10:45;98079964;7;6;341;11595;335;0;48.71428571;126.259936;4344;0;1932.5;1977.812908;121.6966189;0.13254491;8173330.333;2.83E+07;9.81E+07;0;9.81E+07;1.63E+07;4.00E+07;9.81E+07;0;22703;4540.6;6078.527478;11349;56;0;0;0;0;220;200;0.071370336;0.061174574;0;4344;852.5714286;1566.525441;2454001.956;0;0;0;0;1;0;0;0;0;918.1538462;48.71428571;1932.5;0;0;0;0;0;0;7;341;6;11595;251;235;2;20;2009;0;2009;2009;9.81E+07;0;9.81E+07;9.81E+07;DoS Hulk
172.16.0.1-192.168.10.50-56278-80-6;172.16.0.1;56278;192.168.10.50;80;6;05/07/2017 10:45;98285923;7;6;355;11595;355;0;50.71428571;134.1773879;4344;0;1932.5;1754.831473;121.5840441;0.132267161;8190493.583;2.84E+07;9.83E+07;1;9.83E+07;1.64E+07;4.01E+07;9.83E+07;1;22653;4530.6;6088.512199;11400;15;0;0;0;0;232;200;0.071220779;0.061046382;0;4344;853.5714286;1460.514963;2133103.956;0;0;0;0;1;0;0;0;0;919.2307692;50.71428571;1932.5;0;0;0;0;0;0;7;355;6;11595;251;235;1;32;984;0;984;984;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56280-80-6;172.16.0.1;56280;192.168.10.50;80;6;05/07/2017 10:45;98081749;5;7;372;11595;360;0;74.4;159.6834368;4344;0;1656.428571;1760.597234;122.010467;0.122346921;8916522.636;2.96E+07;9.80E+07;16;9.81E+07;2.45E+07;4.90E+07;9.80E+07;1074;9.81E+07;1.63E+07;4.00E+07;9.81E+07;16;0;0;0;0;144;232;0.050977884;0.071369037;0;4344;921;1497.416664;2242256.667;1;0;0;0;0;0;0;0;1;997.75;74.4;1656.428571;0;0;0;0;0;0;5;372;7;11595;0;235;2;20;13977;0;13977;13977;9.80E+07;0;9.80E+07;9.80E+07;DoS Hulk
172.16.0.1-192.168.10.50-56286-80-6;172.16.0.1;56286;192.168.10.50;80;6;05/07/2017 10:45;98285890;7;6;344;11595;338;0;49.14285714;127.3936531;7240;0;1932.5;2695.639126;121.4721666;0.132267205;8190490.833;2.84E+07;9.83E+07;1;9.83E+07;1.64E+07;4.01E+07;9.83E+07;1;22626;4525.2;6061.406743;11299;30;0;0;0;0;220;200;0.071220803;0.061046402;0;7240;852.7857143;1934.952998;3744043.104;0;0;0;0;1;0;0;0;0;918.3846154;49.14285714;1932.5;0;0;0;0;0;0;7;344;6;11595;251;235;2;20;1000;0;1000;1000;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56288-80-6;172.16.0.1;56288;192.168.10.50;80;6;05/07/2017 10:45;98288962;5;7;315;11595;303;0;63;134.1976155;5792;0;1656.428571;2119.480114;121.1733216;0.122088989;8935360.182;2.96E+07;9.83E+07;3;9.83E+07;2.46E+07;4.91E+07;9.83E+07;982;9.83E+07;1.64E+07;4.01E+07;9.83E+07;117;0;0;0;0;144;232;0.050870412;0.071218577;0;5792;916.6153846;1715.832963;2944082.756;1;0;0;0;0;0;0;0;1;993;63;1656.428571;0;0;0;0;0;0;5;315;7;11595;0;235;2;20;10996;0;10996;10996;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56296-80-6;172.16.0.1;56296;192.168.10.50;80;6;05/07/2017 10:45;98283875;5;7;346;11595;334;0;69.2;148.0580967;7240;0;1656.428571;2566.885263;121.4950062;0.122095308;8934897.727;2.96E+07;9.83E+07;8;9.83E+07;2.46E+07;4.91E+07;9.83E+07;8;9.83E+07;1.64E+07;4.01E+07;9.83E+07;64;0;0;0;0;144;232;0.050873045;0.071222263;0;7240;919;1997.332805;3989338.333;1;0;0;0;0;0;0;0;1;995.5833333;69.2;1656.428571;0;0;0;0;0;0;5;346;7;11595;0;235;2;20;12005;0;12005;12005;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56298-80-6;172.16.0.1;56298;192.168.10.50;80;6;05/07/2017 10:45;98286818;6;6;367;11595;367;0;61.16666667;149.8271226;5792;0;1932.5;2181.008184;121.7050286;0.122091652;8935165.273;2.96E+07;9.83E+07;2;9.83E+07;1.97E+07;4.39E+07;9.83E+07;2;20536;4107.2;5908.332057;13203;46;0;0;0;0;200;200;0.061045826;0.061045826;0;5792;920.1538462;1715.593427;2943260.808;0;0;0;0;1;0;0;0;1;996.8333333;61.16666667;1932.5;0;0;0;0;0;0;6;367;6;11595;251;235;1;32;7;0;7;7;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56300-80-6;172.16.0.1;56300;192.168.10.50;80;6;05/07/2017 10:45;98290811;5;7;369;11595;357;0;73.8;158.3420348;5792;0;1656.428571;2120.732252;121.7204322;0.122086692;8935528.273;2.96E+07;9.83E+07;4;9.83E+07;2.46E+07;4.91E+07;9.83E+07;4;9.83E+07;1.64E+07;4.01E+07;9.83E+07;10;0;0;0;0;144;232;0.050869455;0.071217237;0;5792;920.7692308;1715.062446;2941439.192;1;0;0;0;0;0;0;0;1;997.5;73.8;1656.428571;0;0;0;0;0;0;5;369;7;11595;0;235;2;20;11999;0;11999;11999;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56294-80-6;172.16.0.1;56294;192.168.10.50;80;6;05/07/2017 10:45;98293842;5;7;335;11595;323;0;67;143.1397918;7240;0;1656.428571;2566.885263;121.3707772;0.122082928;8935803.818;2.96E+07;9.83E+07;21;9.83E+07;2.46E+07;4.91E+07;9.83E+07;975;9.83E+07;1.64E+07;4.01E+07;9.83E+07;76;0;0;0;0;144;232;0.050867887;0.071215041;0;7240;918.1538462;1997.6036;3990420.141;1;0;0;0;0;0;0;0;1;994.6666667;67;1656.428571;0;0;0;0;0;0;5;335;7;11595;0;235;2;20;11978;0;11978;11978;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56306-80-6;172.16.0.1;56306;192.168.10.50;80;6;05/07/2017 10:45;98289795;6;6;345;11595;327;0;57.5;132.0602135;7240;0;1932.5;2848.073577;121.4775145;0.122087954;8935435.909;2.96E+07;9.83E+07;1;9.83E+07;1.97E+07;4.39E+07;9.83E+07;1;9.83E+07;1.97E+07;4.39E+07;9.83E+07;10;0;0;0;0;164;200;0.061043977;0.061043977;0;7240;918.9230769;2083.558073;4341214.244;1;0;0;0;0;0;0;0;1;995.5;57.5;1932.5;0;0;0;0;0;0;6;345;6;11595;0;235;3;20;10995;0;10995;10995;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56308-80-6;172.16.0.1;56308;192.168.10.50;80;6;05/07/2017 10:45;98290184;7;4;347;11595;341;0;49.57142857;128.5273734;11584;0;2898.75;5790.168989;121.4973817;0.111913515;9829018.4;3.11E+07;9.83E+07;2;9.83E+07;1.64E+07;4.01E+07;9.83E+07;2;25826;8608.666667;7516.917542;14642;188;0;0;0;0;220;136;0.071217691;0.040695824;0;11584;995.1666667;3336.045749;1.11E+07;0;0;0;0;1;0;0;0;0;1085.636364;49.57142857;2898.75;0;0;0;0;0;0;7;347;4;11595;274;235;2;20;1001;0;1001;1001;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56310-80-6;172.16.0.1;56310;192.168.10.50;80;6;05/07/2017 10:45;98288763;9;6;337;11595;331;0;37.44444444;110.1012161;4344;0;1932.5;1754.831473;121.3973972;0.152611545;7020625.929;2.63E+07;9.83E+07;0;9.83E+07;1.23E+07;3.47E+07;9.83E+07;0;24387;4877.4;6608.546232;13171;14;0;0;0;0;284;200;0.091566927;0.061044618;0;4344;745.75;1390.82261;1934387.533;0;0;0;0;1;0;0;0;0;795.4666667;37.44444444;1932.5;0;0;0;0;0;0;9;337;6;11595;251;235;2;20;1005;0;1005;1005;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56312-80-6;172.16.0.1;56312;192.168.10.50;80;6;05/07/2017 10:45;98292807;6;6;292;11595;292;0;48.66666667;119.2085008;5792;0;1932.5;2181.008184;120.9345868;0.122084213;8935709.727;2.96E+07;9.83E+07;0;9.83E+07;1.97E+07;4.39E+07;9.83E+07;0;24385;4877;6595.329673;13186;45;0;0;0;0;200;200;0.061042107;0.061042107;0;5792;914.3846154;1717.733368;2950607.923;0;0;0;0;1;0;0;0;1;990.5833333;48.66666667;1932.5;0;0;0;0;0;0;6;292;6;11595;274;235;1;32;4;0;4;4;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56318-80-6;172.16.0.1;56318;192.168.10.50;80;6;05/07/2017 10:45;98077820;9;6;323;11595;323;0;35.88888889;107.6666667;4344;0;1932.5;1754.831473;121.5157515;0.152939778;7005558.571;2.62E+07;9.81E+07;1;9.81E+07;1.23E+07;3.47E+07;9.81E+07;1;25440;5088;6934.713332;14213;45;0;0;0;0;296;200;0.091763867;0.061175911;0;4344;744.875;1391.196457;1935427.583;0;0;0;0;1;0;0;0;0;794.5333333;35.88888889;1932.5;0;0;0;0;0;0;9;323;6;11595;251;235;1;32;1026;0;1026;1026;9.81E+07;0;9.81E+07;9.81E+07;DoS Hulk
172.16.0.1-192.168.10.50-56316-80-6;172.16.0.1;56316;192.168.10.50;80;6;05/07/2017 10:45;98076844;5;7;391;11595;379;0;78.2;168.1790712;7240;0;1656.428571;2566.885263;122.2102946;0.12235304;8916076.727;2.96E+07;9.80E+07;26;9.81E+07;2.45E+07;4.90E+07;9.80E+07;994;9.81E+07;1.63E+07;4.00E+07;9.81E+07;80;0;0;0;0;144;232;0.050980433;0.071372607;0;7240;922.4615385;1996.273178;3985106.603;1;0;0;0;0;0;0;0;1;999.3333333;78.2;1656.428571;0;0;0;0;0;0;5;391;7;11595;0;235;2;20;12974;0;12974;12974;9.80E+07;0;9.80E+07;9.80E+07;DoS Hulk
172.16.0.1-192.168.10.50-56320-80-6;172.16.0.1;56320;192.168.10.50;80;6;05/07/2017 10:45;98290770;8;6;380;11595;380;0;47.5;134.3502884;5792;0;1932.5;2181.008184;121.8323959;0.142434534;7560828.462;2.73E+07;9.83E+07;1;9.83E+07;1.40E+07;3.71E+07;9.83E+07;1;25462;5092.4;6932.787268;14180;45;0;0;0;0;264;200;0.081391162;0.061043372;0;5792;798.3333333;1620.751134;2626834.238;0;0;0;0;1;0;0;0;0;855.3571429;47.5;1932.5;0;0;0;0;0;0;8;380;6;11595;251;235;1;32;1000;0;1000;1000;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56322-80-6;172.16.0.1;56322;192.168.10.50;80;6;05/07/2017 10:45;97859791;7;7;377;11595;353;0;53.85714286;131.9399214;4344;0;1656.428571;1760.597234;122.3382952;0.143061822;7527676.231;2.71E+07;9.78E+07;1;9.78E+07;1.63E+07;3.99E+07;9.78E+07;1;9.79E+07;1.63E+07;3.99E+07;9.78E+07;47;0;0;0;0;184;232;0.071530911;0.071530911;0;4344;798.5333333;1423.387853;2026032.981;1;0;0;0;0;0;0;0;1;855.5714286;53.85714286;1656.428571;0;0;0;0;0;0;7;377;7;11595;0;235;4;20;14001;0;14001;14001;9.78E+07;0;9.78E+07;9.78E+07;DoS Hulk
172.16.0.1-192.168.10.50-56328-80-6;172.16.0.1;56328;192.168.10.50;80;6;05/07/2017 10:45;97858805;6;6;355;11595;355;0;59.16666667;144.9281431;5792;0;1932.5;2181.008184;122.1147142;0.122625654;8896255;2.95E+07;9.78E+07;1;9.78E+07;1.96E+07;4.38E+07;9.78E+07;1;25409;5081.8;6918.787733;14153;48;0;0;0;0;200;200;0.061312827;0.061312827;0;5792;919.2307692;1715.919052;2944378.192;0;0;0;0;1;0;0;0;1;995.8333333;59.16666667;1932.5;0;0;0;0;0;0;6;355;6;11595;251;235;1;32;4;0;4;4;9.78E+07;0;9.78E+07;9.78E+07;DoS Hulk
172.16.0.1-192.168.10.50-56324-80-6;172.16.0.1;56324;192.168.10.50;80;6;05/07/2017 10:45;98288786;9;6;327;11595;327;0;36.33333333;109;5792;0;1932.5;2181.008184;121.2956278;0.15261151;7020627.571;2.63E+07;9.83E+07;0;9.83E+07;1.23E+07;3.47E+07;9.83E+07;0;25489;5097.8;7089.981467;15193;45;0;0;0;0;296;200;0.091566906;0.061044604;0;5792;745.125;1579.343107;2494324.65;0;0;0;0;1;0;0;0;0;794.8;36.33333333;1932.5;0;0;0;0;0;0;9;327;6;11595;274;235;1;32;991;0;991;991;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-45186-80-6;192.168.10.50;80;172.16.0.1;45186;6;05/07/2017 10:44;100320494;6;6;11595;746;7240;0;1932.5;3126.682571;367;0;124.3333333;187.9879429;123.0157419;0.119616636;9120044.909;3.01E+07;1.00E+08;45;1.00E+08;2.01E+07;4.47E+07;1.00E+08;45;1.00E+08;2.00E+07;4.47E+07;1.00E+08;2015;0;0;0;0;200;176;0.059808318;0.059808318;0;7240;949.3076923;2233.123761;4986841.731;0;0;0;0;1;0;0;0;1;1028.416667;1932.5;124.3333333;0;0;0;0;0;0;6;11595;6;746;235;229;3;32;10916;0;10916;10916;1.00E+08;0;1.00E+08;1.00E+08;BENIGN
172.16.0.1-192.168.10.50-56326-80-6;172.16.0.1;56326;192.168.10.50;80;6;05/07/2017 10:45;98291879;5;8;342;11595;330;0;68.4;146.2696141;5792;0;1449.375;1895.881019;121.4444176;0.132259146;8190989.917;2.84E+07;9.83E+07;4;9.83E+07;2.46E+07;4.91E+07;9.83E+07;4;9.83E+07;1.40E+07;3.71E+07;9.83E+07;46;0;0;0;0;144;264;0.050868902;0.081390244;0;5792;853.0714286;1566.152388;2452833.302;1;0;0;0;0;0;0;0;1;918.6923077;68.4;1449.375;0;0;0;0;0;0;5;342;8;11595;0;235;2;20;10972;0;10972;10972;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56338-80-6;172.16.0.1;56338;192.168.10.50;80;6;05/07/2017 10:45;98081921;8;7;332;11595;332;0;41.5;117.3797257;4344;0;1656.428571;1757.579003;121.6024307;0.152933383;7005851.5;2.62E+07;9.81E+07;1;9.81E+07;1.40E+07;3.71E+07;9.81E+07;1;25651;4275.166667;6522.540101;14192;32;0;0;0;0;264;232;0.081564471;0.071368912;0;4344;745.4375;1389.488729;1930678.929;0;0;0;0;1;0;0;0;0;795.1333333;41.5;1656.428571;0;0;0;0;0;0;8;332;7;11595;274;235;1;32;980;0;980;980;9.81E+07;0;9.81E+07;9.81E+07;DoS Hulk
172.16.0.1-192.168.10.50-56340-80-6;172.16.0.1;56340;192.168.10.50;80;6;05/07/2017 10:45;98084944;5;6;385;11595;373;0;77;165.4962235;5792;0;1932.5;2534.051598;122.1390308;0.112147691;9808494.4;3.10E+07;9.80E+07;23;9.81E+07;2.45E+07;4.90E+07;9.80E+07;1003;26711;5342.2;7160.301893;14231;49;0;0;0;0;144;200;0.050976223;0.061171468;0;5792;998.8333333;1969.809535;3880149.606;1;0;0;0;0;0;0;0;1;1089.636364;77;1932.5;0;0;0;0;0;0;5;385;6;11595;0;235;2;20;13977;0;13977;13977;9.80E+07;0;9.80E+07;9.80E+07;DoS Hulk
172.16.0.1-192.168.10.50-56346-80-6;172.16.0.1;56346;192.168.10.50;80;6;05/07/2017 10:45;98295887;5;8;379;11595;367;0;75.8;162.8133901;4344;0;1449.375;1729.380148;121.8158803;0.132253753;8191323.917;2.84E+07;9.83E+07;37;9.83E+07;2.46E+07;4.91E+07;9.83E+07;987;9.83E+07;1.40E+07;3.71E+07;9.83E+07;47;0;0;0;0;144;264;0.050866828;0.081386925;0;4344;855.7142857;1457.715094;2124933.297;1;0;0;0;0;0;0;0;1;921.5384615;75.8;1449.375;0;0;0;0;0;0;5;379;8;11595;0;235;2;20;10995;0;10995;10995;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56350-80-6;172.16.0.1;56350;192.168.10.50;80;6;05/07/2017 10:45;98294797;5;7;350;11595;338;0;70;149.8465882;4344;0;1656.428571;1760.597234;121.5222002;0.122081742;8935890.636;2.96E+07;9.83E+07;4;9.83E+07;2.46E+07;4.91E+07;9.83E+07;4;9.83E+07;1.64E+07;4.01E+07;9.83E+07;29;0;0;0;0;144;232;0.050867392;0.071214349;0;4344;919.3076923;1498.115782;2244350.897;1;0;0;0;0;0;0;0;1;995.9166667;70;1656.428571;0;0;0;0;0;0;5;350;7;11595;0;235;2;20;11002;0;11002;11002;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56358-80-6;172.16.0.1;56358;192.168.10.50;80;6;05/07/2017 10:45;98296760;7;6;356;11595;350;0;50.85714286;131.9285521;5792;0;1932.5;2181.008184;121.580813;0.132252579;8191396.667;2.84E+07;9.83E+07;0;9.83E+07;1.64E+07;4.01E+07;9.83E+07;0;24455;4891;6565.872029;12161;45;0;0;0;0;220;200;0.071212927;0.061039652;0;5792;853.6428571;1666.686515;2777843.94;0;0;0;0;1;0;0;0;0;919.3076923;50.85714286;1932.5;0;0;0;0;0;0;7;356;6;11595;251;235;2;20;5;0;5;5;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56360-80-6;172.16.0.1;56360;192.168.10.50;80;6;05/07/2017 10:45;98296907;6;6;336;11595;318;0;56;128.3869152;10136;0;1932.5;4060.245892;121.377166;0.122079121;8936082.455;2.96E+07;9.83E+07;1;9.83E+07;1.97E+07;4.39E+07;9.83E+07;1;9.83E+07;1.97E+07;4.39E+07;9.83E+07;187;0;0;0;0;164;200;0.06103956;0.06103956;0;10136;918.2307692;2798.447014;7831305.692;1;0;0;0;0;0;0;0;1;994.75;56;1932.5;0;0;0;0;0;0;6;336;6;11595;0;235;3;20;10991;0;10991;10991;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56356-80-6;172.16.0.1;56356;192.168.10.50;80;6;05/07/2017 10:45;98299926;6;8;344;11595;326;0;57.33333333;131.6520667;4344;0;1449.375;1729.380148;121.4548218;0.142421267;7561532.769;2.73E+07;9.83E+07;1;9.83E+07;1.97E+07;4.39E+07;9.83E+07;1;9.83E+07;1.40E+07;3.71E+07;9.83E+07;49;0;0;0;0;164;264;0.061037686;0.081383581;0;4344;796.3333333;1422.64872;2023929.381;1;0;0;0;0;0;0;0;1;853.2142857;57.33333333;1449.375;0;0;0;0;0;0;6;344;8;11595;0;235;3;20;11014;0;11014;11014;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56362-80-6;172.16.0.1;56362;192.168.10.50;80;6;05/07/2017 10:45;98296725;5;7;379;11595;367;0;75.8;162.8133901;5792;0;1656.428571;2120.732252;121.8148417;0.122079347;8936065.909;2.96E+07;9.83E+07;4;9.83E+07;2.46E+07;4.91E+07;9.83E+07;4;9.83E+07;1.64E+07;4.01E+07;9.83E+07;46;0;0;0;0;144;232;0.050866395;0.071212952;0;5792;921.5384615;1714.790736;2940507.269;1;0;0;0;0;0;0;0;1;998.3333333;75.8;1656.428571;0;0;0;0;0;0;5;379;7;11595;0;235;2;20;11991;0;11991;11991;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56364-80-6;172.16.0.1;56364;192.168.10.50;80;6;05/07/2017 10:45;98296882;5;7;364;11595;352;0;72.8;156.106374;7240;0;1656.428571;2566.885263;121.6620482;0.122079152;8936080.182;2.96E+07;9.83E+07;35;9.83E+07;2.46E+07;4.91E+07;9.83E+07;999;9.83E+07;1.64E+07;4.01E+07;9.83E+07;46;0;0;0;0;144;232;0.050866313;0.071212839;0;7240;920.3846154;1996.899661;3987608.256;1;0;0;0;0;0;0;0;1;997.0833333;72.8;1656.428571;0;0;0;0;0;0;5;364;7;11595;0;235;2;20;11978;0;11978;11978;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
172.16.0.1-192.168.10.50-56366-80-6;172.16.0.1;56366;192.168.10.50;80;6;05/07/2017 10:45;98295814;8;6;357;11595;357;0;44.625;126.2185604;4344;0;1932.5;1754.831473;121.5921565;0.142427225;7561216.462;2.73E+07;9.83E+07;1;9.83E+07;1.40E+07;3.71E+07;9.83E+07;1;23552;4710.4;6330.844833;12213;48;0;0;0;0;264;200;0.081386986;0.061040239;0;4344;796.8;1424.494908;2029185.743;0;0;0;0;1;0;0;0;0;853.7142857;44.625;1932.5;0;0;0;0;0;0;8;357;6;11595;274;235;1;32;1003;0;1003;1003;9.83E+07;0;9.83E+07;9.83E+07;DoS Hulk
